id, shefpc, obsdate, val, qual, 
NVRN5,QCMPBZZ,1976-06-01,178.319365,,
NVRN5,QCMPBZZ,1976-05-01,219.111806,,
NVRN5,QCMPBZZ,1976-04-01,96.80627,,
NVRN5,QCMPBZZ,1976-03-01,57.668155,,
NVRN5,QCMPBZZ,1976-02-01,33.767996,,
NVRN5,QCMPBZZ,1976-01-01,19.998036,,
NVRN5,QCMPBZZ,1975-12-01,21.517202,,
NVRN5,QCMPBZZ,1975-11-01,22.21371,,
NVRN5,QCMPBZZ,1975-10-01,14.725278,,
NVRN5,QCMPBZZ,1975-09-01,23.716429,,
NVRN5,QCMPBZZ,1975-08-01,18.550575,,
NVRN5,QCMPBZZ,1975-07-01,209.876964,,
NVRN5,QCMPBZZ,1975-06-01,413.519048,,
NVRN5,QCMPBZZ,1975-05-01,332.960179,,
NVRN5,QCMPBZZ,1975-04-01,192.854246,,
NVRN5,QCMPBZZ,1975-03-01,68.469187,,
NVRN5,QCMPBZZ,1975-02-01,16.518631,,
